fecha,zona,lluvia_madrugada,lluvia_mannana,lluvia_tarde,lluvia_noche,trafico_pesado,medio_transporte
2024-04-07,wrfbello,BAJA,MEDIA,BAJA,MEDIA,False,MOTO
2024-04-07,wrfbarbosa,BAJA,MEDIA,BAJA,MEDIA,False,CARRO
2024-04-08,wrfsabaneta,MEDIA,MEDIA,BAJA,ALTA,True,MOTO
2024-04-08,wrfpalmitas,ALTA,BAJA,ALTA,ALTA,True,MOTO
2024-04-08,wrfmedOriente,BAJA,BAJA,BAJA,BAJA,True,MOTO
2024-04-08,wrfmedOccidente,ALTA,MEDIA,BAJA,BAJA,False,MOTO
2024-04-08,wrfmedCentro,BAJA,BAJA,BAJA,ALTA,False,CARRO
2024-04-08,wrflaestrella,BAJA,BAJA,BAJA,MEDIA,True,MOTO
2024-04-08,wrfitagui,MEDIA,BAJA,BAJA,BAJA,False,MOTO
2024-04-08,wrfgirardota,MEDIA,ALTA,MEDIA,BAJA,True,CARRO
2024-04-08,wrfenvigado,MEDIA,BAJA,MEDIA,MEDIA,True,MOTO
2024-04-08,wrfcopacabana,MEDIA,MEDIA,BAJA,BAJA,False,CARRO
2024-04-08,wrfcaldas,BAJA,BAJA,MEDIA,MEDIA,True,MOTO
2024-04-08,wrfbello,BAJA,MEDIA,BAJA,ALTA,True,MOTO
2024-04-08,wrfbarbosa,ALTA,BAJA,MEDIA,BAJA,True,MOTO
2024-04-09,wrfsabaneta,BAJA,BAJA,BAJA,MEDIA,True,MOTO
2024-04-09,wrfpalmitas,ALTA,BAJA,MEDIA,BAJA,True,MOTO
2024-04-09,wrfmedOriente,ALTA,MEDIA,MEDIA,BAJA,True,MOTO
2024-04-09,wrfmedOccidente,MEDIA,ALTA,BAJA,MEDIA,True,MOTO
2024-04-09,wrfmedCentro,MEDIA,MEDIA,MEDIA,MEDIA,False,CARRO
2024-04-09,wrflaestrella,BAJA,BAJA,MEDIA,MEDIA,True,MOTO
2024-04-09,wrfitagui,BAJA,MEDIA,BAJA,BAJA,False,CARRO
2024-04-09,wrfgirardota,BAJA,BAJA,BAJA,BAJA,False,MOTO
2024-04-09,wrfenvigado,MEDIA,BAJA,MEDIA,BAJA,True,MOTO
2024-04-09,wrfcopacabana,MEDIA,BAJA,MEDIA,MEDIA,True,MOTO
2024-04-09,wrfcaldas,ALTA,MEDIA,MEDIA,MEDIA,False,CARRO
2024-04-09,wrfbello,MEDIA,BAJA,BAJA,BAJA,False,CARRO
2024-04-09,wrfbarbosa,MEDIA,BAJA,BAJA,MEDIA,True,MOTO
2024-04-10,wrfsabaneta,BAJA,BAJA,MEDIA,MEDIA,False,MOTO
2024-04-10,wrfpalmitas,BAJA,ALTA,BAJA,BAJA,False,CARRO
2024-04-10,wrfmedOriente,MEDIA,BAJA,BAJA,BAJA,False,MOTO
2024-04-10,wrfmedOccidente,BAJA,BAJA,MEDIA,MEDIA,True,MOTO
2024-04-10,wrfmedCentro,MEDIA,MEDIA,MEDIA,BAJA,False,MOTO
2024-04-10,wrflaestrella,BAJA,MEDIA,BAJA,MEDIA,True,MOTO
2024-04-10,wrfitagui,BAJA,MEDIA,BAJA,ALTA,False,CARRO
2024-04-10,wrfgirardota,BAJA,BAJA,BAJA,MEDIA,True,MOTO
2024-04-10,wrfenvigado,MEDIA,MEDIA,BAJA,BAJA,False,MOTO
2024-04-10,wrfcopacabana,MEDIA,BAJA,BAJA,BAJA,False,MOTO
2024-04-10,wrfcaldas,BAJA,MEDIA,BAJA,BAJA,True,MOTO
2024-04-10,wrfbello,BAJA,BAJA,BAJA,BAJA,True,MOTO
2024-04-10,wrfbarbosa,ALTA,BAJA,ALTA,ALTA,False,MOTO
2024-04-11,wrfsabaneta,MEDIA,BAJA,MEDIA,MEDIA,True,MOTO
2024-04-11,wrfpalmitas,BAJA,MEDIA,BAJA,BAJA,True,MOTO
2024-04-11,wrfmedOriente,BAJA,BAJA,MEDIA,MEDIA,True,MOTO
2024-04-11,wrfmedOccidente,ALTA,MEDIA,BAJA,MEDIA,False,CARRO
2024-04-11,wrfmedCentro,BAJA,MEDIA,BAJA,BAJA,True,MOTO
2024-04-11,wrflaestrella,MEDIA,ALTA,MEDIA,BAJA,True,MOTO
2024-04-11,wrfitagui,BAJA,BAJA,BAJA,BAJA,False,MOTO
2024-04-11,wrfgirardota,MEDIA,BAJA,BAJA,MEDIA,False,CARRO
2024-04-11,wrfenvigado,MEDIA,BAJA,BAJA,MEDIA,True,MOTO
2024-04-11,wrfcopacabana,BAJA,BAJA,BAJA,BAJA,False,CARRO
2024-04-11,wrfcaldas,BAJA,ALTA,MEDIA,ALTA,False,MOTO
2024-04-11,wrfbello,ALTA,MEDIA,BAJA,MEDIA,False,CARRO
2024-04-11,wrfbarbosa,MEDIA,BAJA,BAJA,MEDIA,True,MOTO
2024-04-12,wrfsabaneta,MEDIA,ALTA,BAJA,MEDIA,False,CARRO
2024-04-12,wrfpalmitas,MEDIA,BAJA,BAJA,MEDIA,True,MOTO
2024-04-12,wrfmedOriente,MEDIA,MEDIA,BAJA,MEDIA,True,CARRO
2024-04-12,wrfmedOccidente,BAJA,BAJA,BAJA,ALTA,False,CARRO
2024-04-12,wrfmedCentro,MEDIA,BAJA,BAJA,MEDIA,True,MOTO
2024-04-12,wrflaestrella,ALTA,MEDIA,BAJA,BAJA,True,CARRO
2024-04-12,wrfitagui,BAJA,BAJA,ALTA,BAJA,False,MOTO
2024-04-12,wrfgirardota,ALTA,BAJA,BAJA,BAJA,False,CARRO
2024-04-12,wrfenvigado,ALTA,MEDIA,BAJA,MEDIA,False,CARRO
2024-04-12,wrfcopacabana,MEDIA,ALTA,ALTA,MEDIA,True,MOTO
2024-04-12,wrfcaldas,BAJA,MEDIA,BAJA,BAJA,False,CARRO
2024-04-12,wrfbello,MEDIA,BAJA,BAJA,MEDIA,True,MOTO
2024-04-12,wrfbarbosa,BAJA,BAJA,BAJA,BAJA,True,MOTO
2024-04-13,wrfsabaneta,MEDIA,BAJA,MEDIA,ALTA,True,MOTO
2024-04-13,wrfpalmitas,ALTA,BAJA,MEDIA,MEDIA,True,CARRO
2024-04-13,wrfmedOriente,BAJA,BAJA,MEDIA,MEDIA,True,MOTO
2024-04-13,wrfmedOccidente,BAJA,BAJA,BAJA,MEDIA,False,CARRO
2024-04-13,wrfmedCentro,BAJA,MEDIA,BAJA,BAJA,False,CARRO
2024-04-13,wrflaestrella,BAJA,BAJA,BAJA,MEDIA,False,CARRO
2024-04-13,wrfitagui,BAJA,BAJA,BAJA,MEDIA,True,MOTO
2024-04-13,wrfgirardota,ALTA,BAJA,BAJA,BAJA,False,MOTO
2024-04-13,wrfenvigado,MEDIA,MEDIA,BAJA,MEDIA,True,MOTO
2024-04-13,wrfcopacabana,MEDIA,MEDIA,MEDIA,MEDIA,True,MOTO
2024-04-13,wrfcaldas,ALTA,BAJA,BAJA,MEDIA,False,CARRO
2024-04-13,wrfbello,MEDIA,MEDIA,MEDIA,MEDIA,False,CARRO
2024-04-13,wrfbarbosa,MEDIA,BAJA,BAJA,BAJA,True,MOTO
2024-04-14,wrfsabaneta,BAJA,BAJA,MEDIA,BAJA,False,CARRO
2024-04-14,wrfpalmitas,MEDIA,BAJA,MEDIA,MEDIA,True,MOTO
2024-04-14,wrfmedOriente,MEDIA,MEDIA,BAJA,BAJA,False,MOTO
2024-04-14,wrfmedOccidente,MEDIA,BAJA,BAJA,MEDIA,False,CARRO
2024-04-14,wrfmedCentro,MEDIA,MEDIA,BAJA,BAJA,True,MOTO
2024-04-14,wrflaestrella,BAJA,ALTA,MEDIA,BAJA,False,CARRO
2024-04-14,wrfitagui,BAJA,MEDIA,MEDIA,BAJA,True,MOTO
2024-04-14,wrfgirardota,MEDIA,BAJA,MEDIA,BAJA,False,MOTO
2024-04-14,wrfenvigado,ALTA,BAJA,BAJA,MEDIA,True,MOTO
2024-04-14,wrfcopacabana,BAJA,BAJA,BAJA,ALTA,True,MOTO
2024-04-14,wrfcaldas,BAJA,BAJA,MEDIA,ALTA,True,MOTO
2024-04-14,wrfbello,ALTA,MEDIA,ALTA,BAJA,True,MOTO
2024-04-14,wrfbarbosa,ALTA,MEDIA,BAJA,BAJA,False,CARRO
2024-04-15,wrfsabaneta,BAJA,BAJA,BAJA,BAJA,False,CARRO
2024-04-15,wrfpalmitas,MEDIA,MEDIA,BAJA,BAJA,True,MOTO
2024-04-15,wrfmedOriente,BAJA,BAJA,BAJA,MEDIA,False,CARRO
2024-04-15,wrfmedOccidente,ALTA,ALTA,MEDIA,ALTA,False,CARRO
2024-04-15,wrfmedCentro,MEDIA,BAJA,MEDIA,MEDIA,True,MOTO
2024-04-15,wrflaestrella,ALTA,BAJA,MEDIA,BAJA,False,CARRO
2024-04-15,wrfitagui,BAJA,MEDIA,MEDIA,MEDIA,False,CARRO
2024-04-15,wrfgirardota,BAJA,MEDIA,BAJA,MEDIA,True,MOTO
2024-04-15,wrfenvigado,BAJA,ALTA,ALTA,BAJA,True,MOTO
2024-04-15,wrfcopacabana,MEDIA,MEDIA,ALTA,MEDIA,False,CARRO
2024-04-15,wrfcaldas,BAJA,BAJA,BAJA,ALTA,True,CARRO
2024-04-15,wrfbello,MEDIA,BAJA,BAJA,MEDIA,True,MOTO
2024-04-15,wrfbarbosa,BAJA,MEDIA,BAJA,MEDIA,False,MOTO
2024-04-16,wrfsabaneta,BAJA,MEDIA,BAJA,ALTA,True,MOTO
2024-04-16,wrfpalmitas,BAJA,BAJA,BAJA,MEDIA,False,MOTO
2024-04-16,wrfmedOriente,BAJA,BAJA,BAJA,BAJA,True,MOTO
2024-04-16,wrfmedOccidente,MEDIA,ALTA,ALTA,MEDIA,True,MOTO
2024-04-16,wrfmedCentro,MEDIA,MEDIA,BAJA,BAJA,False,MOTO
2024-04-16,wrflaestrella,ALTA,BAJA,BAJA,BAJA,True,MOTO
2024-04-16,wrfitagui,BAJA,BAJA,MEDIA,BAJA,False,CARRO
2024-04-16,wrfgirardota,BAJA,BAJA,BAJA,BAJA,False,CARRO
2024-04-16,wrfenvigado,MEDIA,BAJA,MEDIA,MEDIA,True,MOTO
2024-04-16,wrfcopacabana,BAJA,BAJA,BAJA,BAJA,True,MOTO
2024-04-16,wrfcaldas,MEDIA,ALTA,MEDIA,BAJA,False,CARRO
2024-04-16,wrfbello,MEDIA,MEDIA,BAJA,ALTA,False,CARRO
2024-04-16,wrfbarbosa,BAJA,MEDIA,BAJA,MEDIA,False,CARRO
2024-04-17,wrfsabaneta,MEDIA,BAJA,BAJA,BAJA,False,CARRO
2024-04-17,wrfpalmitas,BAJA,MEDIA,BAJA,MEDIA,False,CARRO
2024-04-17,wrfmedOriente,ALTA,BAJA,BAJA,BAJA,True,MOTO
2024-04-17,wrfmedOccidente,MEDIA,ALTA,BAJA,BAJA,True,MOTO
2024-04-17,wrfmedCentro,BAJA,BAJA,BAJA,BAJA,False,MOTO
2024-04-17,wrflaestrella,ALTA,MEDIA,BAJA,MEDIA,True,MOTO
2024-04-17,wrfitagui,MEDIA,MEDIA,BAJA,BAJA,False,MOTO
2024-04-17,wrfgirardota,BAJA,MEDIA,MEDIA,BAJA,False,CARRO
2024-04-17,wrfenvigado,BAJA,MEDIA,BAJA,MEDIA,False,MOTO
2024-04-17,wrfcopacabana,BAJA,BAJA,ALTA,BAJA,False,CARRO
2024-04-17,wrfcaldas,ALTA,BAJA,MEDIA,BAJA,True,MOTO
2024-04-17,wrfbello,BAJA,BAJA,MEDIA,MEDIA,False,MOTO
2024-04-17,wrfbarbosa,MEDIA,BAJA,BAJA,BAJA,True,MOTO
2024-04-18,wrfsabaneta,MEDIA,BAJA,BAJA,ALTA,False,CARRO
2024-04-18,wrfpalmitas,BAJA,ALTA,MEDIA,ALTA,True,MOTO
2024-04-18,wrfmedOriente,MEDIA,MEDIA,MEDIA,MEDIA,True,MOTO
2024-04-18,wrfmedOccidente,BAJA,BAJA,BAJA,ALTA,False,MOTO
2024-04-18,wrfmedCentro,BAJA,BAJA,ALTA,BAJA,False,CARRO
2024-04-18,wrflaestrella,MEDIA,BAJA,MEDIA,MEDIA,False,CARRO
2024-04-18,wrfitagui,BAJA,BAJA,BAJA,BAJA,False,CARRO
2024-04-18,wrfgirardota,BAJA,BAJA,BAJA,MEDIA,True,MOTO
2024-04-18,wrfenvigado,BAJA,BAJA,BAJA,BAJA,True,CARRO
2024-04-18,wrfcopacabana,BAJA,BAJA,BAJA,BAJA,True,MOTO
2024-04-18,wrfcaldas,BAJA,MEDIA,BAJA,MEDIA,True,MOTO
2024-04-18,wrfbello,BAJA,MEDIA,BAJA,BAJA,False,MOTO
2024-04-18,wrfbarbosa,MEDIA,ALTA,BAJA,BAJA,False,CARRO
2024-04-19,wrfsabaneta,BAJA,BAJA,BAJA,BAJA,True,MOTO
2024-04-19,wrfpalmitas,ALTA,BAJA,ALTA,BAJA,False,CARRO
2024-04-19,wrfmedOriente,MEDIA,BAJA,ALTA,BAJA,False,CARRO
2024-04-19,wrfmedOccidente,MEDIA,BAJA,MEDIA,BAJA,True,MOTO
2024-04-19,wrfmedCentro,BAJA,BAJA,BAJA,MEDIA,True,CARRO
2024-04-19,wrflaestrella,BAJA,BAJA,BAJA,BAJA,False,CARRO
2024-04-19,wrfitagui,MEDIA,BAJA,MEDIA,BAJA,True,MOTO
2024-04-19,wrfgirardota,MEDIA,BAJA,ALTA,BAJA,False,CARRO
2024-04-19,wrfenvigado,BAJA,BAJA,BAJA,BAJA,False,CARRO
2024-04-19,wrfcopacabana,MEDIA,MEDIA,BAJA,BAJA,True,MOTO
2024-04-19,wrfcaldas,BAJA,BAJA,BAJA,BAJA,True,MOTO
2024-04-19,wrfbello,ALTA,MEDIA,BAJA,BAJA,False,CARRO
2024-04-19,wrfbarbosa,BAJA,BAJA,MEDIA,BAJA,True,CARRO
2024-04-20,wrfsabaneta,BAJA,MEDIA,BAJA,BAJA,True,MOTO
2024-04-20,wrfpalmitas,BAJA,BAJA,MEDIA,MEDIA,True,MOTO
2024-04-20,wrfmedOriente,BAJA,BAJA,ALTA,MEDIA,True,MOTO
2024-04-20,wrfmedOccidente,BAJA,BAJA,BAJA,ALTA,True,MOTO
2024-04-20,wrfmedCentro,ALTA,BAJA,BAJA,BAJA,True,MOTO
2024-04-20,wrflaestrella,MEDIA,MEDIA,MEDIA,MEDIA,True,MOTO
2024-04-20,wrfitagui,MEDIA,MEDIA,MEDIA,BAJA,False,CARRO
2024-04-20,wrfgirardota,BAJA,BAJA,BAJA,BAJA,True,MOTO
2024-04-20,wrfenvigado,BAJA,MEDIA,BAJA,MEDIA,True,MOTO
2024-04-20,wrfcopacabana,MEDIA,BAJA,BAJA,MEDIA,False,CARRO
2024-04-20,wrfcaldas,BAJA,ALTA,BAJA,MEDIA,False,CARRO
2024-04-20,wrfbello,BAJA,MEDIA,BAJA,ALTA,False,CARRO
2024-04-20,wrfbarbosa,BAJA,BAJA,BAJA,BAJA,False,CARRO
2024-04-21,wrfsabaneta,MEDIA,MEDIA,BAJA,BAJA,False,CARRO
2024-04-21,wrfpalmitas,MEDIA,BAJA,MEDIA,ALTA,False,CARRO
2024-04-21,wrfmedOriente,BAJA,BAJA,MEDIA,MEDIA,False,CARRO
2024-04-21,wrfmedOccidente,BAJA,BAJA,MEDIA,ALTA,False,CARRO
2024-04-21,wrfmedCentro,BAJA,BAJA,BAJA,BAJA,False,CARRO
2024-04-21,wrflaestrella,BAJA,BAJA,BAJA,BAJA,False,CARRO
2024-04-21,wrfitagui,MEDIA,BAJA,ALTA,MEDIA,False,CARRO
2024-04-21,wrfgirardota,MEDIA,BAJA,BAJA,BAJA,False,CARRO
2024-04-21,wrfenvigado,BAJA,ALTA,ALTA,MEDIA,False,CARRO
2024-04-21,wrfcopacabana,BAJA,BAJA,BAJA,BAJA,False,MOTO
2024-04-21,wrfcaldas,BAJA,MEDIA,BAJA,MEDIA,True,MOTO
2024-04-21,wrfbello,BAJA,ALTA,MEDIA,MEDIA,True,MOTO
2024-04-21,wrfbarbosa,ALTA,BAJA,MEDIA,ALTA,False,MOTO
2024-04-22,wrfsabaneta,BAJA,BAJA,BAJA,MEDIA,False,CARRO
2024-04-22,wrfpalmitas,MEDIA,BAJA,BAJA,MEDIA,True,MOTO
2024-04-22,wrfmedOriente,MEDIA,BAJA,MEDIA,MEDIA,False,MOTO
2024-04-22,wrfmedOccidente,MEDIA,ALTA,BAJA,MEDIA,False,MOTO
2024-04-22,wrfmedCentro,BAJA,ALTA,BAJA,MEDIA,False,CARRO
2024-04-22,wrflaestrella,BAJA,ALTA,BAJA,MEDIA,True,MOTO
2024-04-22,wrfitagui,BAJA,BAJA,BAJA,BAJA,False,CARRO
2024-04-22,wrfgirardota,BAJA,BAJA,BAJA,BAJA,False,MOTO
2024-04-22,wrfenvigado,MEDIA,BAJA,BAJA,MEDIA,True,MOTO
2024-04-22,wrfcopacabana,MEDIA,BAJA,BAJA,ALTA,True,MOTO
2024-04-22,wrfcaldas,MEDIA,BAJA,BAJA,MEDIA,False,MOTO
2024-04-22,wrfbello,MEDIA,ALTA,BAJA,BAJA,False,MOTO
2024-04-22,wrfbarbosa,BAJA,BAJA,BAJA,BAJA,True,MOTO
2024-04-23,wrfsabaneta,BAJA,BAJA,BAJA,MEDIA,False,MOTO
2024-04-23,wrfpalmitas,ALTA,ALTA,ALTA,MEDIA,False,CARRO
2024-04-23,wrfmedOriente,ALTA,BAJA,ALTA,ALTA,False,CARRO
2024-04-23,wrfmedOccidente,ALTA,BAJA,BAJA,ALTA,True,MOTO
2024-04-23,wrfmedCentro,BAJA,BAJA,MEDIA,BAJA,False,CARRO
2024-04-23,wrflaestrella,MEDIA,MEDIA,BAJA,MEDIA,False,MOTO
2024-04-23,wrfitagui,ALTA,BAJA,BAJA,MEDIA,False,CARRO
2024-04-23,wrfgirardota,MEDIA,MEDIA,BAJA,ALTA,True,CARRO
2024-04-23,wrfenvigado,MEDIA,BAJA,BAJA,MEDIA,False,CARRO
2024-04-23,wrfcopacabana,BAJA,MEDIA,BAJA,BAJA,True,MOTO
2024-04-23,wrfcaldas,BAJA,BAJA,BAJA,BAJA,True,MOTO
2024-04-23,wrfbello,MEDIA,MEDIA,MEDIA,BAJA,False,CARRO
2024-04-23,wrfbarbosa,MEDIA,BAJA,MEDIA,MEDIA,False,CARRO
2024-04-24,wrfsabaneta,BAJA,BAJA,BAJA,MEDIA,True,MOTO
2024-04-24,wrfpalmitas,BAJA,BAJA,BAJA,MEDIA,True,MOTO
2024-04-24,wrfmedOriente,BAJA,BAJA,MEDIA,BAJA,False,CARRO
2024-04-24,wrfmedOccidente,MEDIA,BAJA,BAJA,MEDIA,False,MOTO
2024-04-24,wrfmedCentro,ALTA,BAJA,BAJA,BAJA,False,CARRO
2024-04-24,wrflaestrella,ALTA,BAJA,MEDIA,BAJA,True,MOTO
2024-04-24,wrfitagui,MEDIA,MEDIA,MEDIA,BAJA,False,MOTO
2024-04-24,wrfgirardota,BAJA,MEDIA,MEDIA,BAJA,True,MOTO
2024-04-24,wrfenvigado,BAJA,MEDIA,BAJA,BAJA,False,CARRO
2024-04-24,wrfcopacabana,MEDIA,BAJA,MEDIA,MEDIA,False,MOTO
2024-04-24,wrfcaldas,MEDIA,MEDIA,BAJA,MEDIA,True,CARRO
2024-04-24,wrfbello,MEDIA,BAJA,BAJA,BAJA,False,MOTO
2024-04-24,wrfbarbosa,BAJA,BAJA,BAJA,BAJA,True,MOTO
2024-04-25,wrfsabaneta,MEDIA,MEDIA,BAJA,BAJA,False,MOTO
2024-04-25,wrfpalmitas,ALTA,BAJA,BAJA,MEDIA,False,MOTO
2024-04-25,wrfmedOriente,ALTA,BAJA,BAJA,BAJA,True,CARRO
2024-04-25,wrfmedOccidente,BAJA,BAJA,BAJA,MEDIA,False,CARRO
2024-04-25,wrfmedCentro,BAJA,BAJA,MEDIA,BAJA,False,CARRO
2024-04-25,wrflaestrella,BAJA,BAJA,BAJA,BAJA,False,MOTO
2024-04-25,wrfitagui,BAJA,BAJA,BAJA,BAJA,False,MOTO
2024-04-25,wrfgirardota,BAJA,BAJA,MEDIA,MEDIA,True,MOTO
2024-04-25,wrfenvigado,MEDIA,MEDIA,BAJA,BAJA,False,CARRO
2024-04-25,wrfcopacabana,MEDIA,MEDIA,MEDIA,BAJA,True,MOTO
2024-04-25,wrfcaldas,ALTA,BAJA,BAJA,BAJA,True,MOTO
2024-04-25,wrfbello,MEDIA,MEDIA,MEDIA,BAJA,True,MOTO
2024-04-25,wrfbarbosa,BAJA,BAJA,BAJA,MEDIA,False,CARRO
2024-04-26,wrfsabaneta,BAJA,MEDIA,BAJA,BAJA,True,MOTO
2024-04-26,wrfpalmitas,BAJA,MEDIA,MEDIA,MEDIA,True,MOTO
2024-04-26,wrfmedOriente,MEDIA,BAJA,BAJA,ALTA,True,MOTO
2024-04-26,wrfmedOccidente,MEDIA,BAJA,BAJA,MEDIA,False,CARRO
2024-04-26,wrfmedCentro,MEDIA,BAJA,MEDIA,BAJA,False,MOTO
2024-04-26,wrflaestrella,BAJA,ALTA,MEDIA,BAJA,True,MOTO
2024-04-26,wrfitagui,MEDIA,BAJA,BAJA,BAJA,True,MOTO
2024-04-26,wrfgirardota,BAJA,BAJA,BAJA,ALTA,True,MOTO
2024-04-26,wrfenvigado,MEDIA,BAJA,BAJA,MEDIA,True,MOTO
2024-04-26,wrfcopacabana,BAJA,BAJA,ALTA,MEDIA,False,CARRO
2024-04-26,wrfcaldas,MEDIA,BAJA,BAJA,MEDIA,False,MOTO
2024-04-26,wrfbello,MEDIA,BAJA,BAJA,BAJA,True,MOTO
2024-04-26,wrfbarbosa,BAJA,BAJA,BAJA,ALTA,False,MOTO
2024-04-27,wrfsabaneta,ALTA,BAJA,BAJA,BAJA,False,MOTO
2024-04-27,wrfpalmitas,ALTA,BAJA,BAJA,ALTA,True,MOTO
2024-04-27,wrfmedOriente,BAJA,BAJA,BAJA,BAJA,True,MOTO
2024-04-27,wrfmedOccidente,BAJA,MEDIA,BAJA,BAJA,True,MOTO
2024-04-27,wrfmedCentro,MEDIA,BAJA,BAJA,MEDIA,False,CARRO
2024-04-27,wrflaestrella,MEDIA,BAJA,MEDIA,MEDIA,False,CARRO
2024-04-27,wrfitagui,MEDIA,BAJA,BAJA,MEDIA,True,MOTO
2024-04-27,wrfgirardota,BAJA,MEDIA,ALTA,BAJA,False,CARRO
2024-04-27,wrfenvigado,MEDIA,ALTA,ALTA,MEDIA,True,CARRO
2024-04-27,wrfcopacabana,MEDIA,MEDIA,MEDIA,BAJA,True,MOTO
2024-04-27,wrfcaldas,MEDIA,BAJA,BAJA,BAJA,False,CARRO
2024-04-27,wrfbello,BAJA,BAJA,BAJA,MEDIA,True,MOTO
2024-04-27,wrfbarbosa,BAJA,BAJA,MEDIA,MEDIA,True,MOTO
2024-04-28,wrfsabaneta,BAJA,MEDIA,BAJA,MEDIA,False,MOTO
2024-04-28,wrfpalmitas,MEDIA,BAJA,MEDIA,MEDIA,True,MOTO
2024-04-28,wrfmedOriente,MEDIA,BAJA,BAJA,MEDIA,True,MOTO
2024-04-28,wrfmedOccidente,MEDIA,MEDIA,BAJA,MEDIA,False,MOTO
2024-04-28,wrfmedCentro,MEDIA,BAJA,BAJA,ALTA,False,CARRO
2024-04-28,wrflaestrella,BAJA,BAJA,ALTA,BAJA,True,MOTO
2024-04-28,wrfitagui,BAJA,MEDIA,BAJA,BAJA,False,MOTO
2024-04-28,wrfgirardota,MEDIA,BAJA,ALTA,MEDIA,True,MOTO
2024-04-28,wrfenvigado,MEDIA,ALTA,BAJA,BAJA,True,CARRO
2024-04-28,wrfcopacabana,BAJA,MEDIA,ALTA,MEDIA,False,CARRO
2024-04-28,wrfcaldas,BAJA,BAJA,MEDIA,BAJA,True,MOTO
2024-04-28,wrfbello,BAJA,MEDIA,MEDIA,ALTA,False,MOTO
2024-04-28,wrfbarbosa,BAJA,MEDIA,ALTA,BAJA,True,MOTO
2024-04-29,wrfsabaneta,ALTA,BAJA,ALTA,BAJA,True,MOTO
2024-04-29,wrfpalmitas,BAJA,BAJA,BAJA,MEDIA,True,MOTO
2024-04-29,wrfmedOriente,BAJA,BAJA,ALTA,BAJA,False,CARRO
2024-04-29,wrfmedOccidente,MEDIA,BAJA,MEDIA,ALTA,True,MOTO
2024-04-29,wrfmedCentro,BAJA,BAJA,MEDIA,MEDIA,False,MOTO
2024-04-29,wrflaestrella,BAJA,BAJA,BAJA,MEDIA,True,MOTO
2024-04-29,wrfitagui,MEDIA,MEDIA,ALTA,BAJA,True,MOTO
2024-04-29,wrfgirardota,BAJA,MEDIA,MEDIA,MEDIA,False,CARRO
2024-04-29,wrfenvigado,ALTA,MEDIA,BAJA,ALTA,False,MOTO
2024-04-29,wrfcopacabana,BAJA,MEDIA,BAJA,BAJA,False,MOTO
2024-04-29,wrfcaldas,ALTA,MEDIA,MEDIA,BAJA,True,MOTO
2024-04-29,wrfbello,ALTA,BAJA,BAJA,BAJA,False,CARRO
2024-04-29,wrfbarbosa,MEDIA,MEDIA,ALTA,ALTA,False,CARRO
2024-04-30,wrfsabaneta,MEDIA,BAJA,BAJA,BAJA,True,MOTO
2024-04-30,wrfpalmitas,BAJA,BAJA,MEDIA,MEDIA,True,MOTO
2024-04-30,wrfmedOriente,BAJA,BAJA,BAJA,MEDIA,True,CARRO
2024-04-30,wrfmedOccidente,BAJA,BAJA,BAJA,ALTA,False,MOTO
2024-04-30,wrfmedCentro,BAJA,MEDIA,BAJA,MEDIA,True,MOTO
2024-04-30,wrflaestrella,MEDIA,BAJA,BAJA,ALTA,False,MOTO
2024-04-30,wrfitagui,ALTA,BAJA,BAJA,MEDIA,False,CARRO
2024-04-30,wrfgirardota,BAJA,ALTA,BAJA,MEDIA,False,CARRO
2024-04-30,wrfenvigado,BAJA,BAJA,MEDIA,BAJA,True,MOTO
2024-04-30,wrfcopacabana,ALTA,BAJA,BAJA,MEDIA,False,CARRO
2024-04-30,wrfcaldas,BAJA,BAJA,BAJA,MEDIA,True,MOTO
2024-04-30,wrfbello,BAJA,BAJA,MEDIA,BAJA,True,MOTO
2024-04-30,wrfbarbosa,BAJA,ALTA,BAJA,MEDIA,True,MOTO
2024-05-01,wrfsabaneta,MEDIA,BAJA,MEDIA,MEDIA,False,CARRO
2024-05-01,wrfpalmitas,MEDIA,MEDIA,MEDIA,BAJA,False,MOTO
2024-05-01,wrfmedOriente,MEDIA,ALTA,BAJA,ALTA,False,MOTO
2024-05-01,wrfmedOccidente,ALTA,BAJA,BAJA,BAJA,True,MOTO
2024-05-01,wrfmedCentro,BAJA,BAJA,MEDIA,BAJA,True,MOTO
2024-05-01,wrflaestrella,BAJA,BAJA,MEDIA,BAJA,False,CARRO
2024-05-01,wrfitagui,MEDIA,BAJA,BAJA,BAJA,False,CARRO
2024-05-01,wrfgirardota,MEDIA,BAJA,BAJA,BAJA,False,CARRO
2024-05-01,wrfenvigado,BAJA,BAJA,BAJA,BAJA,False,CARRO
2024-05-01,wrfcopacabana,ALTA,BAJA,MEDIA,BAJA,True,MOTO
2024-05-01,wrfcaldas,MEDIA,BAJA,MEDIA,ALTA,True,MOTO
2024-05-01,wrfbello,BAJA,BAJA,MEDIA,ALTA,True,MOTO
2024-05-01,wrfbarbosa,ALTA,MEDIA,MEDIA,MEDIA,False,CARRO
2024-05-02,wrfsabaneta,MEDIA,BAJA,ALTA,BAJA,True,MOTO
2024-05-02,wrfpalmitas,BAJA,BAJA,BAJA,BAJA,True,MOTO
2024-05-02,wrfmedOriente,MEDIA,BAJA,BAJA,MEDIA,False,MOTO
2024-05-02,wrfmedOccidente,ALTA,BAJA,ALTA,MEDIA,True,MOTO
